Location,End Date,Fiscal Year,Week,Period,Item,Category,Sub Category,Group with,Counts,Quantity (#),Discount ($),Total ($),Order Type,Number,Area
Long Beach,3/9/25,2025,10,3,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,36.3,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,929. HALSEY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,36.3,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,150. DIRTY REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,35.9,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,35.9,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,262. MARSHALL'S CAJUN CLUB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,35.9,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,35.6,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,70. MEATLESS MIKE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,35.5,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,291. VEGAN PEE WEE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,35,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,34.9,Delivery,2,SoCal 4
Long Beach,3/9/25,2025,10,3,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,34.7,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,34.7,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,34.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,19. TONY GWYNN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,34.2,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,"1999. HEY NOW, YOU'RE AN ALL-STAR",MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,49. THE 49ER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.6,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,319. RAWSON THURBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.5,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,319. RAWSON THURBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.5,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,239. SNEAKY KITTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,33.4,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.4,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,CHICKEN STRIPS,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,5,0,33.1,Take Out,5,SoCal 4
Long Beach,3/9/25,2025,10,3,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.1,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,1122. VEGAN TAILOR'S BOOTY,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,33,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,32.95,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,32.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,32.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,32.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,32.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,32.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,32.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,414. LITACANRANA,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,32.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,61. SOMETIMES I'M A VEGETARIAN,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,32.3,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,233. VEGAN BUD BUNDY,VEGAN SANDWICHES,Sandwich,Vegan Sandwiches,1,2,0,32.1,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,1515. THE GULLIVER,MEAT SANDWICHES,Sandwich,Meat Sandwiches,1,2,0,31.9,Phone Order,2,SoCal 4
Long Beach,3/9/25,2025,10,3,254B. VEGAN MACK DADDY,MEAT SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,31.9,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,262. MARSHALL'S CAJUN CLUB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,31.9,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,411. WHAT HAPPENS AT IKE'S STAYS AT IKE'S,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,31.9,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,31.9,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,15.95,31.9,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,31.85,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,31.45,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,31,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,70. MEATLESS MIKE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,31,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,75. BARRY ZITO,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,30.95,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,895. CLUELESS,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,30.45,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,30.45,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,19. TONY GWYNN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,30.2,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,CHICKEN STRIPS,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,5,0,30,Dine In,5,SoCal 4
Long Beach,3/9/25,2025,10,3,246. JAMES & THE GIANT PEACH,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,14.5,30,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,61. SOMETIMES I'M A VEGETARIAN,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,30,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,29.9,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,29.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,29.65,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,29,Delivery,2,SoCal 4
Long Beach,3/9/25,2025,10,3,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,29,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,213. NATE DOGG,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,29,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,291. VEGAN PEE WEE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,29,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,291. VEGAN PEE WEE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,29,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,29,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,29,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,70. VEGAN MEATLESS MIKE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,29,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,1122. VEGAN TAILOR'S BOOTY,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,28.5,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,1. ELVIS KIETH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,27,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,27,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,27,Phone Order,2,SoCal 4
Long Beach,3/9/25,2025,10,3,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,27,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,27,Phone Order,2,SoCal 4
Long Beach,3/9/25,2025,10,3,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,27,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,27,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,26.2,Take Out,2,SoCal 4
Long Beach,3/9/25,2025,10,3,75. BARRY ZITO,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,24.5,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,"668. TURKEY, TURKEY!",KID'S MENU,SANDWICH,MEAT SANDWICHES,1,4,0,24,Take Out,4,SoCal 4
Long Beach,3/9/25,2025,10,3,670. MEATWAD,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,24,Dine In,4,SoCal 4
Long Beach,3/9/25,2025,10,3,239. SNEAKY KITTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,23.9,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,239. SNEAKY KITTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,23.9,Delivery,2,SoCal 4
Long Beach,3/9/25,2025,10,3,352. I DA MAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,23.9,Phone Order,2,SoCal 4
Long Beach,3/9/25,2025,10,3,57. TED ROBINSON (Pastrami),CREATE YOUR OWN,SANDWICH,MEAT SANDWICHES,1,2,0,23.9,Dine In,2,SoCal 4
Long Beach,3/9/25,2025,10,3,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,23.85,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,957. THE DAMON BRUCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,23.75,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,150. DIRTY REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,23.7,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,750. HADES,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,23,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,107. IF I WERE CUTE!,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,22.45,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,750. HADES,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,22.1,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,3. MAYOOSE'S CA-BLT,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,21.95,Phone Order,1,SoCal 4
Long Beach,3/9/25,2025,10,3,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,21.45,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,249. GO KINGS!,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,21.3,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,21.3,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,21.25,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,223. HEATH LEDGER,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,21.25,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,5577. JEFF GARCIA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,21.25,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,5577. JEFF GARCIA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,21.25,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,957. THE DAMON BRUCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,21.25,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,"668. TURKEY, TURKEY!",KID'S MENU,SANDWICH,MEAT SANDWICHES,1,3,0,21.1,Take Out,3,SoCal 4
Long Beach,3/9/25,2025,10,3,301. VEGAN HANDSOME OWL,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,20.9,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,63. 'HELLA' FAT BASTARD,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,20.45,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,210. VEGAN TERMINATORS,VEGAN SANDWICHES,Sandwich,Vegan Sandwiches,1,1,0,20.4,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,291. VEGAN PEE WEE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,20.4,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,20.4,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,512. TONY HAWK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,20,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,150. DIRTY REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19.95,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19.95,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,262. MARSHALL'S CAJUN CLUB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19.95,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,276. JESSICA RABBIT,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,19.95,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,422. BEAST MODE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19.95,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19.9,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,84. SUPER LUIGI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19.7,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19.45,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,223. HEATH LEDGER,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,19.45,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,600. VEGAN PERSEPHONE,VEGAN SANDWICHES,Sandwich,Vegan Sandwiches,1,1,0,19.45,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,2929. J MAC,MEAT SANDWICHES,Sandwich,Meat Sandwiches,1,1,0,19.05,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,219. VEGAN FALL'ING FOR IKE'S,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,19,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,25. BARRY BONDS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,19,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,2929. J MAC,MEAT SANDWICHES,Sandwich,Meat Sandwiches,1,1,0,18.9,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,562. DIRTBAGS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,18.9,Phone Order,1,SoCal 4
Long Beach,3/9/25,2025,10,3,84. SUPER LUIGI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,18.9,Delivery,1,SoCal 4
Long Beach,3/9/25,2025,10,3,233. VEGAN BUD BUNDY,VEGAN SANDWICHES,Sandwich,Vegan Sandwiches,1,1,0,18.6,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,254B. VEGAN MACK DADDY,MEAT SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,18.45,Delivery,1,SoCal 4
Long Beach,3/9/25,2025,10,3,1122. TAILOR'S BOOTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,173. GLADIATOR,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,219. FALL'ING FOR IKE'S,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,219. FALL'ING FOR IKE'S,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,301. HANDSOME OWL,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,319. RAWSON THURBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,526. HOWIE EAT IT,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,70. MEATLESS MIKE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,THE VEGANUARY,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,18.15,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,70. MEATLESS MIKE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,18.05,Delivery,1,SoCal 4
Long Beach,3/9/25,2025,10,3,304. CHESTER THE CHEETAH,KID'S MENU,SANDWICH,VEGGIE SANDWICHES,1,3,0,18,Dine In,3,SoCal 4
Long Beach,3/9/25,2025,10,3,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,18,Phone Order,1,SoCal 4
Long Beach,3/9/25,2025,10,3,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,18,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,422. BEAST MODE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.95,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,84. SUPER LUIGI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.95,Dine In,1,SoCal 4
Long Beach,3/9/25,2025,10,3,1122. VEGAN TAILOR'S BOOTY,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,17.85,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.5,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,17.5,Phone Order,1,SoCal 4
Long Beach,3/9/25,2025,10,3,213. NATE DOGG,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.45,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,173. GLADIATOR,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,299. VEGAN MEL-LO KITTY,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,301. VEGAN HANDSOME OWL,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,405. ERIN COSCARELLI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,70. VEGAN MEATLESS MIKE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,840. MILLENNIAL FALCONS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,892. VEGAN PIRATES OR PILATES,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,THE VEGANUARY,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,17.35,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17.3,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,1122. VEGAN TAILOR'S BOOTY,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,1,0,17.05,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,301. HANDSOME OWL,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,1,0,17,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,17,Delivery,1,SoCal 4
Long Beach,3/9/25,2025,10,3,1. ELVIS KIETH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,16.95,Take Out,1,SoCal 4
Long Beach,3/9/25,2025,10,3,19. TONY GWYNN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,1,0,16.95,Take Out,1,SoCal 4
